CNN,Active,X,Y,GISObjectID,Latitude,Longitude,DateInsert,DateUpdate,streetname,cross_street
25615000,1,6005274.535,2102539.181,304468,37.7534705,-122.4246675,00:00.0,00:00.0,23RD ST,QUANE ST
25617000,1,6005090.665,2102528.787,304470,37.75343158,-122.4253026,00:00.0,00:00.0,23RD ST,DOLORES ST
25632000,1,6004904.761,2102518.278,304484,37.75339222,-122.4259448,00:00.0,00:00.0,23RD ST,MERSEY ST
25620000,1,6004750.431,2102509.554,304473,37.75335954,-122.4264779,00:00.0,00:00.0,23RD ST,CHATTANOOGA ST
25657000,1,6004592.512,2102500.627,304508,37.7533261,-122.4270233,00:00.0,00:00.0,23RD ST,SEVERN ST
25641000,1,6004430.42,2102491.464,304492,37.75329177,-122.4275832,00:00.0,00:00.0,23RD ST,CHURCH ST
25642000,1,6004261.911,2102482.233,304493,37.75325689,-122.4281653,00:00.0,00:00.0,23RD ST,NELLIE ST
25651000,1,6004108.464,2102473.827,304502,37.75322513,-122.4286954,00:00.0,00:00.0,23RD ST,VICKSBURG ST
25653000,1,6003952.495,2102465.283,304504,37.75319284,-122.4292341,00:00.0,00:00.0,23RD ST,BLANCHE ST
25655000,1,6003786.425,2102456.186,304506,37.75315846,-122.4298078,00:00.0,00:00.0,23RD ST,SANCHEZ ST
25741000,1,6003144.962,2102420.78,304580,37.7530249,-122.4320236,00:00.0,00:00.0,23RD ST,NOE ST
25745000,1,6002503.374,2102385.367,304584,37.75289127,-122.4342398,00:00.0,00:00.0,23RD ST,CASTRO ST
25762000,1,6001862.287,2102350.659,304601,37.75275956,-122.4364543,00:00.0,00:00.0,23RD ST,DIAMOND ST
25767000,1,6001561.404,2102334.099,304606,37.75269699,-122.4374936,00:00.0,00:00.0,23RD ST,EUREKA ST
25769000,1,6001233.06,2102316.027,304608,37.7526287,-122.4386278,00:00.0,00:00.0,23RD ST,DOUGLASS ST
26085000,1,6000611.854,2102281.396,304888,37.75249825,-122.4407735,00:00.0,00:00.0,23RD ST,HOFFMAN AVE
26089000,1,6000104.785,2102248.838,304892,37.75237996,-122.4425247,00:00.0,00:00.0,23RD ST,GRAND VIEW AVE
51514000,1,5999988.31,2102245.065,308959,37.75236296,-122.4429272,00:00.0,00:00.0,23RD ST,END
32975000,1,5999790.537,2102230.556,306940,37.75231185,-122.4436101,00:00.0,00:00.0,23RD ST,CORBETT AVE
51500000,1,5988335.99,2115217.642,308947,37.78731085,-122.4841736,00:00.0,00:00.0,24TH AVE,END
27660000,1,5988338.909,2115096.745,306276,37.78697907,-122.4841546,00:00.0,00:00.0,24TH AVE,WEST CLAY ST
27654000,1,5988351.385,2114665.06,306270,37.78579452,-122.4840798,00:00.0,00:00.0,24TH AVE,LAKE ST
27648000,1,5988378.503,2113985.733,306266,37.78393085,-122.4839362,00:00.0,00:00.0,24TH AVE,CALIFORNIA ST
27544000,1,5988402.453,2113309.908,306182,37.78207663,-122.4838037,00:00.0,00:00.0,24TH AVE,CLEMENT ST
27542000,1,5988428.495,2112605.14,306180,37.78014305,-122.4836619,00:00.0,00:00.0,24TH AVE,GEARY BLVD
27536000,1,5988453.066,2111902.16,306174,37.77821429,-122.4835254,00:00.0,00:00.0,24TH AVE,ANZA ST
27534000,1,5988477.775,2111223.017,306172,37.77635099,-122.4833901,00:00.0,00:00.0,24TH AVE,BALBOA ST
27516000,1,5988502.513,2110543.102,306155,37.77448557,-122.4832547,00:00.0,00:00.0,24TH AVE,CABRILLO ST
27515000,1,5988527.279,2109862.404,306154,37.77261801,-122.4831191,00:00.0,00:00.0,24TH AVE,FULTON ST
27423000,1,5988615.939,2107162.441,306068,37.76520981,-122.4826146,00:00.0,00:00.0,24TH AVE,LINCOLN WAY
27421000,1,5988639.562,2106475.776,306066,37.76332579,-122.4824825,00:00.0,00:00.0,24TH AVE,IRVING ST
27415000,1,5988662.902,2105797.361,306060,37.76146441,-122.4823521,00:00.0,00:00.0,24TH AVE,JUDAH ST
27413000,1,5988686.333,2105116.281,306058,37.75959571,-122.4822212,00:00.0,00:00.0,24TH AVE,KIRKHAM ST
27391000,1,5988709.714,2104436.656,306036,37.757731,-122.4820905,00:00.0,00:00.0,24TH AVE,LAWTON ST
27389000,1,5988733.026,2103759.03,306034,37.75587178,-122.4819603,00:00.0,00:00.0,24TH AVE,MORAGA ST
27382000,1,5988755.74,2103078.38,306027,37.75400422,-122.4818318,00:00.0,00:00.0,24TH AVE,NORIEGA ST
27380000,1,5988778.866,2102398.936,306025,37.75213999,-122.4817021,00:00.0,00:00.0,24TH AVE,ORTEGA ST
23272000,1,5988802.662,2101718.764,302604,37.7502738,-122.48157,00:00.0,00:00.0,24TH AVE,PACHECO ST
23269000,1,5988825.795,2101039.117,302601,37.74840902,-122.4814402,00:00.0,00:00.0,24TH AVE,QUINTARA ST
23268000,1,5988848.94,2100359.137,302600,37.74654332,-122.4813104,00:00.0,00:00.0,24TH AVE,RIVERA ST
23262000,1,5988871.937,2099680.453,302594,37.74468117,-122.4811812,00:00.0,00:00.0,24TH AVE,SANTIAGO ST
23261000,1,5988895.614,2099000.069,302593,37.74281439,-122.4810495,00:00.0,00:00.0,24TH AVE,TARAVAL ST
23233000,1,5988919.29,2098319.725,302568,37.74094772,-122.4809179,00:00.0,00:00.0,24TH AVE,ULLOA ST
23228000,1,5988942.869,2097642.186,302564,37.73908874,-122.4807868,00:00.0,00:00.0,24TH AVE,VICENTE ST
23227000,1,5988966.584,2096960.738,302563,37.73721904,-122.4806549,00:00.0,00:00.0,24TH AVE,WAWONA ST
23214000,1,5989063.183,2095941.952,302551,37.73442733,-122.4802464,00:00.0,00:00.0,24TH AVE,SLOAT BLVD
23119000,1,5989087.447,2095243.165,302461,37.73251005,-122.4801113,00:00.0,00:00.0,24TH AVE,OCEAN AVE
23118000,1,5989104.698,2094746.873,302460,37.73114836,-122.4800154,00:00.0,00:00.0,24TH AVE,EUCALYPTUS DR
50714000,1,6018123.017,2102659.155,308264,37.7545172,-122.3802426,00:00.0,00:00.0,24TH ST,END
52441000,1,6017872.51,2102645.549,309636,37.75446601,-122.3811079,00:00.0,00:00.0,24TH ST,MASSACHUSETTS ST
52442000,1,6017582.934,2102629.82,309637,37.75440684,-122.3821083,00:00.0,00:00.0,24TH ST,DELAWARE ST
33054000,1,6017303.343,2102614.633,307007,37.75434969,-122.3830741,00:00.0,00:00.0,24TH ST,MARYLAND ST
51742000,1,6017017.349,2102599.099,309155,37.75429123,-122.3840621,00:00.0,00:00.0,24TH ST,END
23545000,1,6016464.574,2102586.099,302846,37.75422496,-122.3859729,00:00.0,00:00.0,24TH ST,MICHIGAN ST
23547000,1,6016184.983,2102570.912,302847,37.75416778,-122.3869387,00:00.0,00:00.0,24TH ST,ILLINOIS ST
23554000,1,6015623.814,2102540.431,302853,37.754053,-122.3888772,00:00.0,00:00.0,24TH ST,TENNESSEE ST
23610000,1,6015339.494,2102526.76,302895,37.7539997,-122.3898595,00:00.0,00:00.0,24TH ST,MINNESOTA ST
23696000,1,6012231.194,2102350.931,302969,37.75334405,-122.4005965,00:00.0,00:00.0,24TH ST,DE HARO ST
23697000,1,6011978.951,2102337.678,302970,37.75329358,-122.4014679,00:00.0,00:00.0,24TH ST,RHODE ISLAND ST
23718000,1,6011698.675,2102322.407,302988,37.75323601,-122.4024361,00:00.0,00:00.0,24TH ST,KANSAS ST
23719000,1,6011418.008,2102307.116,302989,37.75317835,-122.4034056,00:00.0,00:00.0,24TH ST,VERMONT ST
23721000,1,6011140.804,2102292.013,302991,37.7531214,-122.4043632,00:00.0,00:00.0,24TH ST,SAN BRUNO AVE
23724000,1,6010860.601,2102276.747,302993,37.75306382,-122.4053311,00:00.0,00:00.0,24TH ST,UTAH ST
23953000,1,6010569.627,2102260.894,303190,37.75300402,-122.4063362,00:00.0,00:00.0,24TH ST,POTRERO AVE
23954000,1,6010292.88,2102231.054,303191,37.7529066,-122.4072912,00:00.0,00:00.0,24TH ST,HAMPSHIRE ST
23957000,1,6010032.975,2102216.611,303194,37.75285239,-122.408189,00:00.0,00:00.0,24TH ST,YORK ST
23958000,1,6009760.576,2102201.473,303195,37.75279557,-122.4091299,00:00.0,00:00.0,24TH ST,BRYANT ST
23959000,1,6009489.464,2102186.407,303196,37.75273901,-122.4100664,00:00.0,00:00.0,24TH ST,FLORIDA ST
23976000,1,6009230.001,2102171.989,303213,37.75268487,-122.4109627,00:00.0,00:00.0,24TH ST,ALABAMA ST
23978000,1,6008958.698,2102157.027,303215,37.75262858,-122.4118998,00:00.0,00:00.0,24TH ST,HARRISON ST
23985000,1,6008795.56,2102150.366,303222,37.75260113,-122.4124635,00:00.0,00:00.0,24TH ST,BALMY ST
23987000,1,6008641.672,2102143.172,303224,37.75257274,-122.4129952,00:00.0,00:00.0,24TH ST,TREAT AVE
23989000,1,6008490.533,2102133.563,303226,37.75253787,-122.4135172,00:00.0,00:00.0,24TH ST,LUCKY ST
23990000,1,6008325.866,2102125.342,303227,37.75250605,-122.414086,00:00.0,00:00.0,24TH ST,FOLSOM ST
24064000,1,6008011.39,2102107.586,303297,37.75243963,-122.4151723,00:00.0,00:00.0,24TH ST,SHOTWELL ST
24063000,1,6007694.897,2102089.717,303296,37.75237278,-122.4162655,00:00.0,00:00.0,24TH ST,SOUTH VAN NESS AVE
24069000,1,6007532.594,2102079.945,303302,37.75233682,-122.4168261,00:00.0,00:00.0,24TH ST,CYPRESS ST
24070000,1,6007378.669,2102071.863,303303,37.75230596,-122.4173578,00:00.0,00:00.0,24TH ST,CAPP ST
24074000,1,6007228.364,2102062.337,303307,37.75227135,-122.4178769,00:00.0,00:00.0,24TH ST,LILAC ST
24088000,1,6007063.845,2102054.088,303321,37.75223944,-122.4184453,00:00.0,00:00.0,24TH ST,MISSION ST
24089000,1,6006898.169,2102044.734,303322,37.75220443,-122.4190175,00:00.0,00:00.0,24TH ST,OSAGE ALY
24092000,1,6006741.887,2102035.91,303325,37.7521714,-122.4195574,00:00.0,00:00.0,24TH ST,BARTLETT ST
24093000,1,6006589.379,2102027.3,303326,37.75213916,-122.4200841,00:00.0,00:00.0,24TH ST,ORANGE ALY
24101000,1,6006421.277,2102017.809,303332,37.75210363,-122.4206648,00:00.0,00:00.0,24TH ST,VALENCIA ST
24107000,1,6006282.844,2102010.012,303337,37.75207442,-122.421143,00:00.0,00:00.0,24TH ST,POPLAR ST
24104000,1,6006151.934,2102002.639,303335,37.7520468,-122.4215952,00:00.0,00:00.0,24TH ST,SAN JOSE AVE
25603000,1,6005780.324,2101982.891,304456,37.75197161,-122.4228788,00:00.0,00:00.0,24TH ST,GUERRERO ST
25605000,1,6005459.153,2101967.521,304458,37.75191128,-122.4239884,00:00.0,00:00.0,24TH ST,FAIR OAKS ST
25616000,1,6005305.318,2101959.129,304469,37.75187955,-122.4245198,00:00.0,00:00.0,24TH ST,QUANE ST
25614000,1,6005122.136,2101949.137,304467,37.75184177,-122.4251525,00:00.0,00:00.0,24TH ST,DOLORES ST
25618000,1,6004936.3,2101939,304471,37.75180344,-122.4257945,00:00.0,00:00.0,24TH ST,MERSEY ST
25619000,1,6004780.429,2101930.498,304472,37.75177128,-122.4263329,00:00.0,00:00.0,24TH ST,CHATTANOOGA ST
25639000,1,6004460.666,2101912.84,304490,37.75170472,-122.4274374,00:00.0,00:00.0,24TH ST,CHURCH ST
25647000,1,6004139.191,2101895.087,304498,37.75163778,-122.4285478,00:00.0,00:00.0,24TH ST,VICKSBURG ST
25649000,1,6003817.594,2101877.336,304500,37.75157084,-122.4296587,00:00.0,00:00.0,24TH ST,SANCHEZ ST
25738000,1,6003175.481,2101841.894,304577,37.75143715,-122.4318767,00:00.0,00:00.0,24TH ST,NOE ST
25744000,1,6002534.855,2101806.535,304583,37.75130372,-122.4340895,00:00.0,00:00.0,24TH ST,CASTRO ST
25760000,1,6001895.148,2101764.949,304599,37.75115321,-122.4362987,00:00.0,00:00.0,24TH ST,DIAMOND ST
25765000,1,6001265.459,2101730.823,304604,37.75102371,-122.4384738,00:00.0,00:00.0,24TH ST,DOUGLASS ST
26081000,1,6000954.709,2101715.068,304884,37.75096277,-122.4395473,00:00.0,00:00.0,24TH ST,HOMESTEAD ST
26083000,1,6000645.33,2101699.382,304886,37.75090208,-122.440616,00:00.0,00:00.0,24TH ST,HOFFMAN AVE
26086000,1,6000335.195,2101681.772,304889,37.75083607,-122.4416872,00:00.0,00:00.0,24TH ST,FOUNTAIN ST
26087000,1,6000018.066,2101665.421,304890,37.7507731,-122.4427827,00:00.0,00:00.0,24TH ST,GRAND VIEW AVE
51395000,1,5988246.768,2115916.087,308847,37.78922339,-122.4845335,00:00.0,00:00.0,25TH AVE,END
27665000,1,5988218.801,2115819.706,306280,37.78895712,-122.4846232,00:00.0,00:00.0,25TH AVE,SEACLIFF AVE
27663000,1,5988008.063,2115598.009,306278,37.78833613,-122.4853361,00:00.0,00:00.0,25TH AVE,SCENIC WAY
27662000,1,5988017.668,2115334.009,306277,37.78761182,-122.4852835,00:00.0,00:00.0,25TH AVE,EL CAMINO DEL MAR
27655000,1,5988042.411,2114653.942,306271,37.785746,-122.4851479,00:00.0,00:00.0,25TH AVE,LAKE ST
27653000,1,5988067.598,2113974.614,306269,37.78388222,-122.4850109,00:00.0,00:00.0,25TH AVE,CALIFORNIA ST
27555000,1,5988092.751,2113297.849,306193,37.78202548,-122.4848743,00:00.0,00:00.0,25TH AVE,CLEMENT ST
27553000,1,5988118.853,2112593.322,306191,37.78009257,-122.4847323,00:00.0,00:00.0,25TH AVE,GEARY BLVD
27547000,1,5988143.567,2111891.069,306185,37.77816582,-122.4845952,00:00.0,00:00.0,25TH AVE,ANZA ST
27545000,1,5988168.067,2111211.796,306183,37.77630215,-122.4844607,00:00.0,00:00.0,25TH AVE,BALBOA ST
27520000,1,5988192.59,2110531.854,306159,37.77443665,-122.4843259,00:00.0,00:00.0,25TH AVE,CABRILLO ST
27519000,1,5988216.24,2109851.166,306158,37.77256905,-122.4841942,00:00.0,00:00.0,25TH AVE,CROSSOVER DR \ FULTON ST
27461000,1,5988698.112,2107728.986,306103,37.76677017,-122.4823719,00:00.0,00:00.0,25TH AVE,MARTIN LUTHER KING JR DR
27424000,1,5988306.077,2107150.926,306069,37.76516016,-122.4836854,00:00.0,00:00.0,25TH AVE,LINCOLN WAY
27422000,1,5988329.67,2106465.161,306067,37.76327861,-122.4835536,00:00.0,00:00.0,25TH AVE,IRVING ST
27416000,1,5988353.008,2105786.759,306061,37.76141727,-122.4834231,00:00.0,00:00.0,25TH AVE,JUDAH ST
27414000,1,5988376.44,2105105.654,306059,37.7595485,-122.4832921,00:00.0,00:00.0,25TH AVE,KIRKHAM ST
27392000,1,5988399.821,2104426.043,306037,37.75768383,-122.4831615,00:00.0,00:00.0,25TH AVE,LAWTON ST
27390000,1,5988422.181,2103748.35,306035,37.75582437,-122.4830345,00:00.0,00:00.0,25TH AVE,MORAGA ST
27384000,1,5988446.826,2103067.808,306029,37.75395722,-122.4828994,00:00.0,00:00.0,25TH AVE,NORIEGA ST
27383000,1,5988469.954,2102388.323,306028,37.75209288,-122.4827696,00:00.0,00:00.0,25TH AVE,ORTEGA ST
23274000,1,5988514.976,2101028.439,302606,37.74836162,-122.4825143,00:00.0,00:00.0,25TH AVE,QUINTARA ST
23273000,1,5988538.12,2100348.458,302605,37.74649592,-122.4823844,00:00.0,00:00.0,25TH AVE,RIVERA ST
23265000,1,5988562.431,2099669.89,302597,37.74463417,-122.4822506,00:00.0,00:00.0,25TH AVE,SANTIAGO ST
23263000,1,5988585.322,2098989.479,302595,37.74276727,-122.4821216,00:00.0,00:00.0,25TH AVE,TARAVAL ST
23239000,1,5988609.145,2098308.945,302572,37.74090009,-122.4819894,00:00.0,00:00.0,25TH AVE,ULLOA ST
23236000,1,5988632.598,2097631.562,302570,37.73904153,-122.4818587,00:00.0,00:00.0,25TH AVE,VICENTE ST
23230000,1,5988648.509,2097172.013,302566,37.73778066,-122.4817701,00:00.0,00:00.0,25TH AVE,ROSEMARY CT
32889000,1,5988656.191,2096950.145,306859,37.73717191,-122.4817273,00:00.0,00:00.0,25TH AVE,WAWONA ST
23215000,1,5988807.448,2095933.187,302552,37.7343884,-122.4811299,00:00.0,00:00.0,25TH AVE,SLOAT BLVD
23121000,1,5988832.08,2095234.406,302463,37.73247116,-122.4809936,00:00.0,00:00.0,25TH AVE,OCEAN AVE
23120000,1,5988848.995,2094755.81,302462,37.73115804,-122.4809001,00:00.0,00:00.0,25TH AVE,EUCALYPTUS DR
27664000,1,5988050.11,2115814.653,306279,37.78893343,-122.4852065,00:00.0,00:00.0,25TH AVE NORTH,25TH AVE \ SEACLIFF AVE
33552000,1,5987891.698,2116036.14,307321,37.78953233,-122.4857708,00:00.0,00:00.0,25TH AVE NORTH,25TH AVE
51431000,1,5987993.699,2116140.565,308883,37.789825,-122.4854256,00:00.0,00:00.0,25TH AVE NORTH,25TH AVE
51422000,1,5987817.007,2116000.167,308874,37.78942921,-122.4860266,00:00.0,00:00.0,25TH AVE NORTH,25TH AVE
50713000,1,6018156.364,2102207.721,308263,37.75327949,-122.3800959,00:00.0,00:00.0,25TH ST,END
52440000,1,6017899.012,2102194.14,309635,37.753228,-122.3809849,00:00.0,00:00.0,25TH ST,MASSACHUSETTS ST
33061000,1,6017609.41,2102178.858,307011,37.75317005,-122.3819854,00:00.0,00:00.0,25TH ST,DELAWARE ST
33060000,1,6017329.794,2102164.102,307010,37.75311409,-122.3829513,00:00.0,00:00.0,25TH ST,MARYLAND ST
23544000,1,6016491.945,2102119.888,302845,37.75294636,-122.3858457,00:00.0,00:00.0,25TH ST,MICHIGAN ST
23548000,1,6016212.329,2102105.132,302848,37.75289036,-122.3868116,00:00.0,00:00.0,25TH ST,ILLINOIS ST
23542000,1,6015650.305,2102075.474,302843,37.75277779,-122.3887532,00:00.0,00:00.0,25TH ST,TENNESSEE ST
23543000,1,6015367.639,2102060.398,302844,37.75272073,-122.3897296,00:00.0,00:00.0,25TH ST,MINNESOTA ST
23609000,1,6015091.69,2102044.97,302894,37.75266306,-122.3906829,00:00.0,00:00.0,25TH ST,I-280 N ON RAMP \ INDIANA ST
33051000,1,6014810.101,2102029.227,307006,37.75260421,-122.3916555,00:00.0,00:00.0,25TH ST,IOWA ST
23613000,1,6014525.284,2102013.303,302898,37.75254467,-122.3926394,00:00.0,00:00.0,25TH ST,PENNSYLVANIA AVE
23615000,1,6014241.555,2101997.44,302899,37.75248535,-122.3936195,00:00.0,00:00.0,25TH ST,MISSISSIPPI ST
23627000,1,6013961.465,2101981.781,302909,37.75242679,-122.394587,00:00.0,00:00.0,25TH ST,DAKOTA ST \ TEXAS ST
33050000,1,6013683.32,2101966.315,307005,37.75236885,-122.3955478,00:00.0,00:00.0,25TH ST,MISSOURI ST
23634000,1,6013403.749,2101950.817,302913,37.75231074,-122.3965135,00:00.0,00:00.0,25TH ST,CONNECTICUT ST
23685000,1,6012842.452,2101919.7,302959,37.75219405,-122.3984524,00:00.0,00:00.0,25TH ST,WISCONSIN ST
23691000,1,6012732.084,2101867.158,302964,37.75204363,-122.3988304,00:00.0,00:00.0,25TH ST,LITTLEFIELD TER
23692000,1,6012274.103,2101887.807,302965,37.7520748,-122.4004156,00:00.0,00:00.0,25TH ST,DE HARO ST
23694000,1,6011999.436,2101872.657,302967,37.75201788,-122.4013644,00:00.0,00:00.0,25TH ST,RHODE ISLAND ST
23714000,1,6011724.314,2101857.411,302985,37.75196067,-122.4023147,00:00.0,00:00.0,25TH ST,KANSAS ST
23720000,1,6011442.746,2101841.844,302990,37.7519022,-122.4032873,00:00.0,00:00.0,25TH ST,VERMONT ST
23716000,1,6011166.433,2101826.602,302987,37.75184492,-122.4042418,00:00.0,00:00.0,25TH ST,SAN BRUNO AVE
23722000,1,6010886.805,2101811.178,302992,37.75178693,-122.4052077,00:00.0,00:00.0,25TH ST,UTAH ST
23952000,1,6010593.918,2101795.022,303189,37.7517262,-122.4062194,00:00.0,00:00.0,25TH ST,POTRERO AVE
23949000,1,6010600.748,2101664.025,303186,37.75136689,-122.4061866,00:00.0,00:00.0,25TH ST,CESAR CHAVEZ ON RAMP \ POTRERO AVE
23950000,1,6010325.021,2101649.004,303187,37.75131022,-122.407139,00:00.0,00:00.0,25TH ST,HAMPSHIRE ST
23951000,1,6010065.1,2101634.844,303188,37.75125679,-122.4080368,00:00.0,00:00.0,25TH ST,YORK ST
23955000,1,6009792.685,2101620.003,303192,37.75120078,-122.4089778,00:00.0,00:00.0,25TH ST,BRYANT ST
23956000,1,6009521.556,2101605.233,303193,37.75114503,-122.4099144,00:00.0,00:00.0,25TH ST,FLORIDA ST
23974000,1,6009262.077,2101591.097,303211,37.75109167,-122.4108107,00:00.0,00:00.0,25TH ST,ALABAMA ST
23975000,1,6008991.234,2101575.581,303212,37.75103388,-122.4117462,00:00.0,00:00.0,25TH ST,HARRISON ST
23986000,1,6008827.268,2101566.505,303223,37.75099976,-122.4123126,00:00.0,00:00.0,25TH ST,BALMY ST
23980000,1,6008675.001,2101558.077,303217,37.75096807,-122.4128386,00:00.0,00:00.0,25TH ST,TREAT AVE
23982000,1,6008522.734,2101549.649,303219,37.75093639,-122.4133645,00:00.0,00:00.0,25TH ST,LUCKY ST
23984000,1,6008360.248,2101540.656,303221,37.75090257,-122.4139258,00:00.0,00:00.0,25TH ST,FOLSOM ST
24057000,1,6008196.866,2101531.613,303290,37.75086856,-122.4144901,00:00.0,00:00.0,25TH ST,HORACE ST
24059000,1,6008045.107,2101523.213,303292,37.75083697,-122.4150143,00:00.0,00:00.0,25TH ST,SHOTWELL ST
24060000,1,6007892.468,2101514.764,303293,37.75080519,-122.4155416,00:00.0,00:00.0,25TH ST,VIRGIL ST
24062000,1,6007728.595,2101505.694,303295,37.75077107,-122.4161076,00:00.0,00:00.0,25TH ST,SOUTH VAN NESS AVE
24066000,1,6007565.347,2101496.658,303299,37.75073708,-122.4166715,00:00.0,00:00.0,25TH ST,CYPRESS ST
24068000,1,6007412.084,2101488.175,303301,37.75070517,-122.4172009,00:00.0,00:00.0,25TH ST,CAPP ST
24071000,1,6007259.983,2101479.756,303304,37.7506735,-122.4177263,00:00.0,00:00.0,25TH ST,LILAC ST
24073000,1,6007097.402,2101470.757,303306,37.75063964,-122.4182879,00:00.0,00:00.0,25TH ST,MISSION ST
24085000,1,6006931.364,2101461.567,303318,37.75060505,-122.4188614,00:00.0,00:00.0,25TH ST,OSAGE ALY
24087000,1,6006775.526,2101452.941,303320,37.75057259,-122.4193997,00:00.0,00:00.0,25TH ST,BARTLETT ST
24090000,1,6006620.935,2101444.385,303323,37.75054039,-122.4199337,00:00.0,00:00.0,25TH ST,ORANGE ALY
24097000,1,6006454.949,2101435.197,303329,37.75050581,-122.420507,00:00.0,00:00.0,25TH ST,VALENCIA ST
24098000,1,6006316.456,2101427.532,303330,37.75047696,-122.4209854,00:00.0,00:00.0,25TH ST,POPLAR ST
24103000,1,6006185.539,2101420.286,303334,37.75044968,-122.4214376,00:00.0,00:00.0,25TH ST,SAN JOSE AVE
25602000,1,6005812.649,2101399.736,304455,37.75037223,-122.4227256,00:00.0,00:00.0,25TH ST,GUERRERO ST
25604000,1,6005492.954,2101381.631,304457,37.75030447,-122.4238299,00:00.0,00:00.0,25TH ST,FAIR OAKS ST
25610000,1,6005154.402,2101362.456,304463,37.7502327,-122.4249992,00:00.0,00:00.0,25TH ST,DOLORES ST
25636000,1,6004494.848,2101326.596,304487,37.75009696,-122.4272774,00:00.0,00:00.0,25TH ST,CHURCH ST
25637000,1,6004172.998,2101309.097,304488,37.75003071,-122.4283892,00:00.0,00:00.0,25TH ST,VICKSBURG ST
25645000,1,6003851.385,2101291.611,304496,37.74996449,-122.4295001,00:00.0,00:00.0,25TH ST,SANCHEZ ST
25735000,1,6003209.577,2101255.787,304574,37.74982977,-122.4317169,00:00.0,00:00.0,25TH ST,NOE ST
25743000,1,6002569.129,2101220.225,304582,37.74969579,-122.4339291,00:00.0,00:00.0,25TH ST,CASTRO ST
25758000,1,6001929.704,2101184.725,304597,37.74956201,-122.4361377,00:00.0,00:00.0,25TH ST,DIAMOND ST
25763000,1,6001297.895,2101149.754,304602,37.74943008,-122.43832,00:00.0,00:00.0,25TH ST,DOUGLASS ST
26080000,1,6000988.04,2101132.603,304883,37.74936536,-122.4393903,00:00.0,00:00.0,25TH ST,HOMESTEAD ST
26082000,1,6000678.743,2101115.484,304885,37.74930074,-122.4404586,00:00.0,00:00.0,25TH ST,HOFFMAN AVE
22322000,1,6000366.178,2101096.496,301829,37.7492308,-122.4415381,00:00.0,00:00.0,25TH ST,FOUNTAIN ST
22324000,1,6000058.91,2101077.17,301830,37.74916023,-122.4425992,00:00.0,00:00.0,25TH ST,GRAND VIEW AVE
51517000,1,5999924.07,2101065.748,308961,37.74912118,-122.4430647,00:00.0,00:00.0,25TH ST,END
51566000,1,5999818.242,2101056.783,309007,37.74909053,-122.44343,00:00.0,00:00.0,25TH ST,HIGH ST
27671000,1,5987525.385,2115766.386,306284,37.78877032,-122.4870184,00:00.0,00:00.0,26TH AVE,SEACLIFF AVE
27669000,1,5987696.859,2115589.959,306282,37.78829589,-122.4864122,00:00.0,00:00.0,26TH AVE,SCENIC WAY
33551000,1,5987699.277,2115523.261,307320,37.7881129,-122.4863989,00:00.0,00:00.0,26TH AVE,AUTOMOBILE DR
27668000,1,5987706.562,2115322.352,306281,37.78756169,-122.486359,00:00.0,00:00.0,26TH AVE,EL CAMINO DEL MAR
27658000,1,5987731.203,2114642.744,306274,37.78569711,-122.4862238,00:00.0,00:00.0,26TH AVE,LAKE ST
27656000,1,5987755.832,2113963.473,306272,37.78383347,-122.4860887,00:00.0,00:00.0,26TH AVE,CALIFORNIA ST
27556000,1,5987782.895,2113285.895,306194,37.78197461,-122.4859453,00:00.0,00:00.0,26TH AVE,CLEMENT ST
27554000,1,5987807.733,2112580.026,306192,37.78003794,-122.4858076,00:00.0,00:00.0,26TH AVE,GEARY BLVD
27548000,1,5987833.396,2111879.954,306186,37.77811723,-122.4856674,00:00.0,00:00.0,26TH AVE,ANZA ST
